lsoa,ward,easting,northing,catch_pre2024,catch_optionZ,zone
E01016949,E05015410,531990,104326,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016946,E05015410,532315,104621,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016949,E05015410,532069,104225,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531814,104316,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016942,E05015410,532068,104136,DS_Varndean,DS_Varndean,E01016942|DS_Varndean|DS_Varndean
E01016943,E05015410,532296,104244,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016949,E05015410,532017,104202,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016942,E05015410,532068,104136,DS_Varndean,DS_Varndean,E01016942|DS_Varndean|DS_Varndean
E01016943,E05015410,532378,104334,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016862,E05015410,532507,104073,DS_Varndean,DS_Varndean,E01016862|DS_Varndean|DS_Varndean
E01016943,E05015410,532557,104162,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532593,104237,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532534,104284,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532547,104326,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532560,104337,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532588,104363,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532599,104393,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016946,E05015410,532499,104520,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016943,E05015410,532440,104450,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532401,104429,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016943,E05015410,532467,104389,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016946,E05015410,532436,104530,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016862,E05015410,532454,103990,DS_Varndean,DS_Varndean,E01016862|DS_Varndean|DS_Varndean
E01016943,E05015410,532476,104310,DS_Varndean,DS_Varndean,E01016943|DS_Varndean|DS_Varndean
E01016867,E05015410,532584,104645,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532792,104767,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532649,104440,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532636,104508,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532684,104603,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532754,104596,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532636,104556,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532547,104595,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532780,104716,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532566,104480,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532873,104684,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016867,E05015410,532889,104626,DS_Varndean,DS_Varndean,E01016867|DS_Varndean|DS_Varndean
E01016897,E05015403,532132,104804,DS_Varndean,DS_Varndean,E01016897|DS_Varndean|DS_Varndean
E01016946,E05015410,532189,104744,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016949,E05015410,531872,104246,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531898,104237,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016948,E05015410,531978,104471,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,532099,104666,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,532148,104696,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,532068,104684,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016897,E05015403,532047,104706,DS_Varndean,DS_Varndean,E01016897|DS_Varndean|DS_Varndean
E01016948,E05015410,531911,104484,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531943,104477,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531866,104512,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531885,104514,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531853,104446,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531769,104396,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531782,104379,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531848,104370,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016949,E05015410,531858,104341,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531713,104318,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016948,E05015410,531603,104417,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531680,104408,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016949,E05015410,531830,104304,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531787,104289,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531840,104311,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531796,104330,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531862,104312,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531847,104298,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531840,104326,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016948,E05015410,531835,104402,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016948,E05015410,531828,104425,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016946,E05015410,532243,104715,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016946,E05015410,532264,104678,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016946,E05015410,532301,104700,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016946,E05015410,532201,104686,DS_Varndean,DS_Varndean,E01016946|DS_Varndean|DS_Varndean
E01016941,E05015405,531461,104214,DS_Varndean,Longhill,E01016941|DS_Varndean|Longhill
E01016941,E05015410,531428,104261,DS_Varndean,DS_Varndean,E01016941|DS_Varndean|DS_Varndean
E01016949,E05015410,531668,104318,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016941,E05015405,531661,104177,DS_Varndean,DS_Varndean,E01016941|DS_Varndean|DS_Varndean
E01016949,E05015410,531688,104250,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531712,104256,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016945,E05015405,531778,104147,DS_Varndean,DS_Varndean,E01016945|DS_Varndean|DS_Varndean
E01016949,E05015410,531842,104225,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531822,104276,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531770,104243,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531780,104185,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531792,104249,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531806,104224,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531802,104198,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016949,E05015410,531780,104185,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016941,E05015410,531422,104397,DS_Varndean,DS_Varndean,E01016941|DS_Varndean|DS_Varndean
E01016949,E05015410,531540,104342,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016942,E05015410,532193,104095,DS_Varndean,DS_Varndean,E01016942|DS_Varndean|DS_Varndean
E01016941,E05015410,531508,104290,DS_Varndean,DS_Varndean,E01016941|DS_Varndean|DS_Varndean
E01016862,E05015410,532564,104089,DS_Varndean,DS_Varndean,E01016862|DS_Varndean|DS_Varndean
E01016948,E05015410,532098,104627,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016941,E05015410,531443,104265,DS_Varndean,DS_Varndean,E01016941|DS_Varndean|DS_Varndean
E01016948,E05015410,531677,104383,DS_Varndean,DS_Varndean,E01016948|DS_Varndean|DS_Varndean
E01016949,E05015410,532152,104220,DS_Varndean,DS_Varndean,E01016949|DS_Varndean|DS_Varndean
E01016867,E05015418,532856,104248,DS_Varndean,Longhill,E01016867|DS_Varndean|Longhill
E01016867,E05015418,532867,104190,DS_Varndean,Longhill,E01016867|DS_Varndean|Longhill
E01016867,E05015418,532888,104179,DS_Varndean,Longhill,E01016867|DS_Varndean|Longhill
E01016863,E05015418,532847,104115,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016944,E05015405,532231,103855,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016945,E05015405,531869,103843,DS_Varndean,Longhill,E01016945|DS_Varndean|Longhill
E01016945,E05015405,531905,103835,DS_Varndean,Longhill,E01016945|DS_Varndean|Longhill
E01016944,E05015405,531998,103804,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,531938,103866,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,531975,103850,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532001,103837,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532076,103787,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532153,103778,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532049,103828,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532133,103844,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016945,E05015405,531892,103886,DS_Varndean,Longhill,E01016945|DS_Varndean|Longhill
E01016944,E05015405,532104,103822,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532283,103813,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532257,103765,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532246,103808,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532164,103809,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532214,103752,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,531583,103869,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016945,E05015405,531881,103839,DS_Varndean,Longhill,E01016945|DS_Varndean|Longhill
E01016944,E05015405,532073,103862,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532073,103862,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532308,103799,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016862,E05015405,532326,103781,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532334,103740,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532437,103697,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532523,103679,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532467,103736,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532504,103724,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532614,103652,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532382,103766,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532433,103750,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532524,103709,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532575,103696,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532556,103732,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532545,103685,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016944,E05015405,532280,103855,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532298,103869,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016862,E05015405,532416,103812,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532389,103795,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532668,103694,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532784,103734,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532789,103638,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532686,103612,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532719,103637,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016944,E05015405,531772,103815,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016861,E05015405,532637,103675,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532453,103736,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532687,103665,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532531,103836,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016944,E05015405,531427,103841,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532275,103876,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016861,E05015405,532828,103772,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532790,103591,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532872,103622,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532869,103574,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016863,E05015405,532894,103626,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016863,E05015405,532902,103715,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016861,E05015405,532983,103553,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016963,E05015405,533072,103568,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533130,103630,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016863,E05015405,532898,103685,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016861,E05015405,532915,103560,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532828,103578,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016861,E05015405,532916,103595,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532618,103754,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016957,E05015405,533130,103436,DS_Varndean,Longhill,E01016957|DS_Varndean|Longhill
E01016863,E05015405,532992,103702,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016963,E05015405,533319,103426,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533254,103504,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533310,103489,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533244,103590,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533349,103466,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533304,103552,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533341,103550,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533367,103412,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016963,E05015405,533346,103517,DS_Varndean,Longhill,E01016963|DS_Varndean|Longhill
E01016941,E05015405,531552,104065,DS_Varndean,Longhill,E01016941|DS_Varndean|Longhill
E01016942,E05015405,532133,104009,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532244,104004,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016863,E05015405,533097,103645,DS_Varndean,Longhill,E01016863|DS_Varndean|Longhill
E01016861,E05015405,532602,103792,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532571,103797,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532679,103791,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532672,103749,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532769,103753,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532699,103723,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532728,103781,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532484,103900,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532471,103884,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016944,E05015405,532366,103891,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016862,E05015405,532432,103860,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532409,103834,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016861,E05015405,532606,103695,DS_Varndean,Longhill,E01016861|DS_Varndean|Longhill
E01016862,E05015405,532570,103838,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532554,103885,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016862,E05015405,532580,103827,DS_Varndean,Longhill,E01016862|DS_Varndean|Longhill
E01016942,E05015405,532142,104047,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016944,E05015405,532322,103912,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532340,103956,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532352,103917,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532247,103950,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016942,E05015405,531970,103951,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532278,103946,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016944,E05015405,532143,103922,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,532141,103894,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016944,E05015405,531983,103883,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016942,E05015405,532087,104008,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532390,103950,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532155,103988,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532016,104037,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,531948,104046,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532038,104009,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016944,E05015405,532170,103914,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016942,E05015405,532118,103970,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532010,103908,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016944,E05015405,532248,103935,DS_Varndean,Longhill,E01016944|DS_Varndean|Longhill
E01016942,E05015405,532206,103954,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,531943,104031,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,531958,104081,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016949,E05015405,531886,103962,DS_Varndean,Longhill,E01016949|DS_Varndean|Longhill
E01016949,E05015405,531900,104049,DS_Varndean,Longhill,E01016949|DS_Varndean|Longhill
E01016942,E05015405,532206,103954,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,531947,103975,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
E01016942,E05015405,532102,104051,DS_Varndean,Longhill,E01016942|DS_Varndean|Longhill
